GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",17279,1788,2560,827,1366,675,387,272,969,430,1140,679,751,418,1300,670,509,306,794,593,1683,879,1934,833,2282,792,584,393,433,346,380,292,207,174
0500000US34003,34003,"Bergen County, New Jersey",19555,1851,1814,765,274,263,672,448,533,500,337,240,614,463,1002,569,1754,873,718,426,1469,788,2859,1107,2595,984,1535,795,992,482,1312,681,1075,551
0500000US34005,34005,"Burlington County, New Jersey",24077,1608,1351,649,848,425,1280,655,574,356,738,368,794,463,509,323,848,409,990,641,2608,792,2470,769,4020,852,2898,737,1953,827,2033,769,163,159
0500000US34007,34007,"Camden County, New Jersey",36766,1861,5058,1277,3023,839,2742,1091,1532,457,1936,680,1764,647,2388,797,1604,774,1203,668,2623,878,3350,1014,3759,1220,3088,782,915,383,1204,632,577,382
0500000US34011,34011,"Cumberland County, New Jersey",8632,910,971,366,541,295,495,378,825,425,405,243,907,504,329,283,158,143,678,534,623,374,535,383,1361,493,585,353,196,257,0,277,23,45
0500000US34013,34013,"Essex County, New Jersey",116891,3029,15232,1815,9297,1589,6231,1310,6567,1308,5724,1320,5943,1315,8036,1655,5480,1331,5090,1327,9073,1579,12533,1856,13042,1730,6220,1383,4249,961,2358,549,1816,600
0500000US34015,34015,"Gloucester County, New Jersey",10703,866,1200,696,350,239,373,371,499,368,300,308,63,98,698,490,787,482,384,300,1490,617,1246,557,634,355,932,430,927,535,419,250,401,402
0500000US34017,34017,"Hudson County, New Jersey",30967,1960,3642,1123,1379,622,2489,799,1301,621,1809,719,1898,735,2228,746,1856,673,1157,564,2700,885,3263,791,2872,993,1745,714,1654,669,430,296,544,308
0500000US34021,34021,"Mercer County, New Jersey",25782,1641,3364,1039,1916,786,2542,1037,1727,615,847,592,1188,632,1095,712,1990,587,351,218,2823,829,2168,825,1731,688,1754,653,624,331,1009,599,653,475
0500000US34023,34023,"Middlesex County, New Jersey",25022,1786,1465,684,728,427,307,236,658,464,861,485,1014,573,740,429,964,505,1511,676,2637,853,3142,836,2844,826,3335,915,1643,608,2154,875,1019,475
0500000US34025,34025,"Monmouth County, New Jersey",14966,1180,1241,543,520,389,601,391,618,407,847,475,1038,662,816,518,657,413,748,504,1401,541,1447,665,1648,544,1060,507,879,484,1147,558,298,299
0500000US34027,34027,"Morris County, New Jersey",5263,833,0,277,495,522,401,387,0,277,268,230,131,140,340,272,295,321,449,373,490,391,632,402,620,450,378,254,453,357,122,136,189,198
0500000US34029,34029,"Ocean County, New Jersey",6244,1135,741,510,0,277,636,580,543,432,848,744,471,350,118,109,149,185,0,277,111,182,181,172,800,431,745,610,307,345,371,380,223,352
0500000US34031,34031,"Passaic County, New Jersey",19391,1637,3734,1053,915,419,1000,465,949,503,1151,480,764,415,1454,689,1389,743,1030,621,776,520,2188,764,2285,776,1087,539,274,230,210,203,185,203
0500000US34033,34033,"Salem County, New Jersey",3427,809,520,325,302,212,120,146,424,271,393,315,155,153,211,180,118,173,120,160,308,211,140,175,351,294,123,113,0,277,142,202,0,277
0500000US34035,34035,"Somerset County, New Jersey",9618,1211,342,259,299,281,256,259,69,118,230,201,238,226,226,288,387,241,580,312,451,316,790,542,1811,884,974,527,1634,672,422,397,909,655
0500000US34039,34039,"Union County, New Jersey",37370,1932,3851,1145,1762,741,1690,585,1913,677,1445,638,1885,718,1153,633,1842,630,1625,681,2917,762,5048,1407,5526,1297,2444,736,1651,492,2032,691,586,360
0500000US42003,42003,"Allegheny County, Pennsylvania",67019,2388,12272,1723,7478,1464,6260,1343,5618,1182,4878,1206,3828,996,4280,984,2670,761,3100,938,4321,1179,5486,1189,4140,1238,1478,622,197,226,646,509,367,238
0500000US42007,42007,"Beaver County, Pennsylvania",4136,615,926,468,326,269,234,226,338,248,174,187,525,394,121,149,295,280,255,213,305,253,360,240,180,216,97,159,0,242,0,242,0,242
0500000US42011,42011,"Berks County, Pennsylvania",5617,896,513,313,841,505,520,399,75,105,97,169,308,241,235,234,633,424,328,303,537,430,758,581,405,316,141,221,71,123,155,255,0,242
0500000US42017,42017,"Bucks County, Pennsylvania",8260,947,639,449,703,597,245,277,288,299,539,450,222,307,714,613,1500,685,253,256,942,489,647,329,724,463,502,297,96,120,0,242,246,235
0500000US42029,42029,"Chester County, Pennsylvania",10250,1204,771,490,614,415,411,282,409,372,833,453,246,176,617,426,580,451,289,328,1028,484,1021,559,1739,999,1115,889,438,288,73,120,66,111
0500000US42043,42043,"Dauphin County, Pennsylvania",15782,1212,2130,827,823,414,1382,669,1214,574,1172,574,1033,517,1444,608,787,411,735,410,1136,483,1301,614,1090,426,963,529,295,355,213,178,64,107
0500000US42045,42045,"Delaware County, Pennsylvania",35771,1897,4595,937,2653,853,2156,682,1746,630,2648,882,2873,837,2099,766,1967,734,2041,634,2633,746,2651,728,3326,889,2412,821,1149,548,500,292,322,249
0500000US42049,42049,"Erie County, Pennsylvania",4909,1132,744,357,783,485,398,303,258,213,529,387,284,279,384,299,261,237,115,139,777,588,163,143,89,118,76,112,48,80,0,242,0,242
0500000US42071,42071,"Lancaster County, Pennsylvania",4725,1520,779,524,232,235,360,337,144,180,186,218,300,248,281,277,723,549,150,189,571,372,272,234,412,384,175,183,140,131,0,242,0,242
0500000US42077,42077,"Lehigh County, Pennsylvania",5459,734,490,304,52,67,230,212,180,143,442,314,625,387,182,145,236,214,430,297,477,324,646,388,469,330,554,375,398,374,48,85,0,242
0500000US42089,42089,"Monroe County, Pennsylvania",6274,1168,279,256,93,105,444,477,589,676,55,93,253,245,93,147,0,242,720,587,342,310,876,708,680,564,1153,668,136,138,561,549,0,242
0500000US42091,42091,"Montgomery County, Pennsylvania",24220,1919,2009,807,605,404,1091,619,1497,776,1108,652,1148,559,1009,512,1858,819,855,413,1982,680,2746,1029,2697,808,3465,1023,824,540,661,309,665,354
0500000US42101,42101,"Philadelphia County, Pennsylvania",248795,4802,47883,4254,23641,2206,20146,2808,15448,1917,16699,2651,16671,2212,13428,2083,13789,2051,10307,1874,20919,2811,20632,2526,15638,2231,7262,1624,3422,1009,1790,741,1120,556
0500000US42133,42133,"York County, Pennsylvania",6414,1043,953,667,269,198,296,226,767,539,98,129,247,183,200,181,394,292,341,287,686,427,515,281,289,211,928,570,0,242,244,261,187,186
